subject,Activity_id,Activity,split,tBodyAccMag-mean(),tBodyAccJerkMag-mean(),tBodyGyroMag-mean(),tBodyGyroJerkMag-mean(),tGravityAccMag-mean(),fBodyAccMag-mean()
1,1,WALKING,train,-0.19231603,-0.14698198,-0.23563703,-0.31036773,-0.19231603,-0.16074189
1,1,WALKING,train,-0.20893977,-0.17724624,-0.22594249,-0.32493016,-0.20893977,-0.19914517
1,1,WALKING,train,-0.18129907,-0.13250105,-0.2161019,-0.27739855,-0.18129907,-0.13095324
1,1,WALKING,train,-0.24279297,-0.22149824,-0.24388568,-0.30303866,-0.24279297,-0.21815817
1,1,WALKING,train,-0.17237321,-0.20907804,-0.21753306,-0.37156596,-0.17237321,-0.22270185
1,1,WALKING,train,-0.11469224,-0.10852536,-0.17069771,-0.26812475,-0.11469224,-0.093806274
1,1,WALKING,train,-0.14350151,-0.1747354,-0.17146787,-0.33404311,-0.14350151,-0.1855336
1,1,WALKING,train,-0.20047978,-0.25105861,-0.25884243,-0.38732523,-0.20047978,-0.26873961
1,1,WALKING,train,-0.17790638,-0.18987422,-0.28224715,-0.34044947,-0.17790638,-0.16383158
1,1,WALKING,train,-0.13796608,-0.10951951,-0.23600028,-0.31291887,-0.13796608,-0.17076567
1,1,WALKING,train,-0.15677155,-0.12921769,-0.24495312,-0.32398013,-0.15677155,-0.17481964
1,1,WALKING,train,-0.15091057,-0.10083139,-0.21105942,-0.2876883,-0.15091057,-0.11793569
1,1,WALKING,train,-0.12347428,-0.098157048,-0.19576535,-0.27474945,-0.12347428,-0.084491887
1,1,WALKING,train,-0.18054297,-0.18079997,-0.23467638,-0.32417151,-0.18054297,-0.12447793
1,1,WALKING,train,-0.19344933,-0.17030632,-0.2061328,-0.29506864,-0.19344933,-0.18358646
1,1,WALKING,train,-0.096635703,-0.036001576,-0.11269917,-0.17174684,-0.096635703,-0.083115958
1,1,WALKING,train,-0.082421379,-0.011960267,-0.055630368,-0.11933257,-0.082421379,-0.050050595
1,1,WALKING,train,-0.15183359,-0.10388965,0.053572717,-0.20265875,-0.15183359,0.026676086
1,1,WALKING,train,-0.17454029,-0.1582369,-0.022901372,-0.30023846,-0.17454029,-0.16464162
1,1,WALKING,train,-0.11985554,-0.097436245,-0.1702373,-0.24635927,-0.11985554,-0.10271969
1,1,WALKING,train,-0.10688291,-0.069864655,-0.15683239,-0.20110247,-0.10688291,-0.012809865
1,1,WALKING,train,-0.14328018,-0.12203533,-0.14047523,-0.23723348,-0.14328018,0.017522465
1,1,WALKING,train,-0.15765086,-0.14249948,-0.18685944,-0.27110861,-0.15765086,-0.029520459
1,1,WALKING,train,-0.18173069,-0.18248678,-0.22109572,-0.31849976,-0.18173069,-0.066385916
1,1,WALKING,train,-0.19079722,-0.21095561,-0.22261239,-0.33008781,-0.19079722,-0.15512993
1,1,WALKING,train,-0.15146531,-0.11655083,-0.1865596,-0.27066605,-0.15146531,-0.044973613
1,1,WALKING,train,-0.17328382,-0.085653913,-0.20118877,-0.27868647,-0.17328382,-0.037264649
1,1,WALKING,train,-0.22358004,-0.19397392,-0.25187236,-0.3763562,-0.22358004,-0.18664917
1,1,WALKING,train,-0.19365531,-0.19101398,-0.25645894,-0.37653428,-0.19365531,-0.16599789
1,1,WALKING,train,-0.22461429,-0.21896044,-0.27056445,-0.35256728,-0.22461429,-0.18413682
1,1,WALKING,train,-0.14241408,-0.17357615,-0.12020703,-0.35600885,-0.14241408,-0.12022919
1,1,WALKING,train,-0.12359074,-0.08802481,-0.15697913,-0.24175863,-0.12359074,-0.069016719
1,1,WALKING,train,-0.17396322,-0.16563297,-0.19330039,-0.28059692,-0.17396322,-0.090499984
1,1,WALKING,train,-0.23137492,-0.23806123,-0.23556324,-0.3483867,-0.23137492,-0.19885402
1,1,WALKING,train,-0.21440662,-0.18695592,-0.24689706,-0.33001799,-0.21440662,-0.12830411
1,1,WALKING,train,-0.17975024,-0.13033248,-0.21276391,-0.28124037,-0.17975024,-0.083441034
1,1,WALKING,train,-0.094590586,-0.022149825,-0.12562075,-0.18212964,-0.094590586,-0.039512495
1,1,WALKING,train,-0.069870597,0.042990615,-0.088675755,-0.19666025,-0.069870597,0.047568952
1,1,WALKING,train,-0.084849247,-0.020733013,-0.12473324,-0.20794056,-0.084849247,-0.014744787
1,1,WALKING,train,-0.09917383,-0.093522232,-0.16999712,-0.20759636,-0.09917383,-0.091163864
1,1,WALKING,train,-0.06614758,0.023977868,-0.13323726,-0.12532014,-0.06614758,0.031289325
1,1,WALKING,train,-0.085035527,0.029057175,-0.094985932,-0.081850123,-0.085035527,0.037198967
1,1,WALKING,train,-0.20428947,-0.15688151,-0.15107552,-0.23297536,-0.20428947,-0.17050674
1,1,WALKING,train,-0.21992152,-0.17565121,-0.18772916,-0.28215126,-0.21992152,-0.16742384
1,3,WALKING_DOWNSTAIRS,train,-0.11052417,-0.34033944,-0.35530764,-0.51761313,-0.11052417,-0.073013232
1,3,WALKING_DOWNSTAIRS,train,-0.04655543,-0.14914469,-0.27572669,-0.33696069,-0.04655543,0.023020414
1,3,WALKING_DOWNSTAIRS,train,-0.078120796,-0.14576448,-0.035833745,-0.1874418,-0.078120796,0.16659588
1,3,WALKING_DOWNSTAIRS,train,0.094203798,0.096914458,0.043545783,-0.033454424,0.094203798,0.26424273
1,3,WALKING_DOWNSTAIRS,train,-0.016062869,-0.021657653,-0.036550734,-0.14665673,-0.016062869,0.1628266
1,3,WALKING_DOWNSTAIRS,train,-0.044867355,-0.14860841,-0.12675888,-0.30164164,-0.044867355,0.053624134
1,3,WALKING_DOWNSTAIRS,train,0.07520821,-0.097004084,-0.17405476,-0.3685639,0.07520821,0.057169819
1,2,WALKING_UPSTAIRS,train,-0.13451579,-0.48820778,-0.049551464,-0.60764411,-0.13451579,-0.37667488
1,2,WALKING_UPSTAIRS,train,-0.14753214,-0.4640663,-0.18846333,-0.58810201,-0.14753214,-0.33778653
1,2,WALKING_UPSTAIRS,train,-0.10517233,-0.4729144,0.072639046,-0.57826246,-0.10517233,-0.36129969
1,2,WALKING_UPSTAIRS,train,-0.099399058,-0.51539822,0.087607433,-0.58480201,-0.099399058,-0.40995896
1,2,WALKING_UPSTAIRS,train,-0.072464775,-0.47641887,-0.12763233,-0.58606799,-0.072464775,-0.39973309
1,2,WALKING_UPSTAIRS,train,-0.05688087,-0.3861846,-0.088570462,-0.51858546,-0.05688087,-0.34203663
1,2,WALKING_UPSTAIRS,train,-0.097905117,-0.38279282,-0.11267164,-0.51185658,-0.097905117,-0.28460647
1,2,WALKING_UPSTAIRS,train,-0.15122527,-0.44679921,-0.074463546,-0.56694387,-0.15122527,-0.28499327
1,2,WALKING_UPSTAIRS,train,-0.15408232,-0.48707179,-0.11443807,-0.58483582,-0.15408232,-0.3834824
1,2,WALKING_UPSTAIRS,train,-0.027133606,-0.40872395,-0.098305107,-0.63224665,-0.027133606,-0.34389458
1,2,WALKING_UPSTAIRS,train,-0.093392278,-0.41095144,-0.25290658,-0.58401164,-0.093392278,-0.31164124
1,2,WALKING_UPSTAIRS,train,-0.15071313,-0.44370809,0.059151516,-0.54329024,-0.15071313,-0.341784
1,2,WALKING_UPSTAIRS,train,-0.033007974,-0.37964164,0.10625231,-0.52248323,-0.033007974,-0.25109634
1,2,WALKING_UPSTAIRS,train,-0.053477935,-0.41579185,-0.13328093,-0.55629303,-0.053477935,-0.26413456
1,2,WALKING_UPSTAIRS,train,-0.099690757,-0.42361964,-0.11096419,-0.52370513,-0.099690757,-0.31554695
1,2,WALKING_UPSTAIRS,train,-0.055910268,-0.36573735,-0.12061542,-0.51937652,-0.055910268,-0.30494421
1,2,WALKING_UPSTAIRS,train,-0.060315478,-0.40366265,-0.10575352,-0.56569471,-0.060315478,-0.28277821
1,2,WALKING_UPSTAIRS,train,-0.1223683,-0.44774377,-0.19467519,-0.58919576,-0.1223683,-0.35432325
1,2,WALKING_UPSTAIRS,train,-0.11154994,-0.46352777,-0.14434922,-0.63560795,-0.11154994,-0.35749587
1,2,WALKING_UPSTAIRS,train,-0.15812506,-0.51313119,-0.23325609,-0.64525059,-0.15812506,-0.47094485
1,2,WALKING_UPSTAIRS,train,-0.085252323,-0.45563384,0.065324603,-0.57653467,-0.085252323,-0.23509043
1,2,WALKING_UPSTAIRS,train,-0.068733866,-0.42544813,0.070148356,-0.58648184,-0.068733866,-0.31319445
1,2,WALKING_UPSTAIRS,train,-0.12619969,-0.44887865,-0.20473052,-0.60969894,-0.12619969,-0.35089239
1,2,WALKING_UPSTAIRS,train,-0.13873893,-0.45225374,-0.17617823,-0.58458146,-0.13873893,-0.38255699
1,2,WALKING_UPSTAIRS,train,-0.11865186,-0.44843175,-0.12067061,-0.56516931,-0.11865186,-0.30154639
1,2,WALKING_UPSTAIRS,train,-0.1135769,-0.45439093,-0.085549682,-0.57588708,-0.1135769,-0.28256914
1,2,WALKING_UPSTAIRS,train,-0.14179601,-0.48700596,-0.13508638,-0.59684938,-0.14179601,-0.30826339
1,3,WALKING_DOWNSTAIRS,train,0.17221839,-0.12112253,-0.044227367,-0.42860662,0.17221839,0.20404638
1,3,WALKING_DOWNSTAIRS,train,0.1406681,-0.060169016,-0.14479644,-0.3817736,0.1406681,0.15426128
1,3,WALKING_DOWNSTAIRS,train,0.069153786,0.021115319,0.030226974,-0.28851065,0.069153786,0.18160315
1,3,WALKING_DOWNSTAIRS,train,-0.034674026,-0.038770152,0.060034195,-0.24199593,-0.034674026,0.14562053
1,3,WALKING_DOWNSTAIRS,train,-0.010077156,-0.10550145,-0.18233792,-0.30907427,-0.010077156,0.049554369
1,3,WALKING_DOWNSTAIRS,train,-0.035142758,-0.060301862,-0.096122603,-0.33429104,-0.035142758,0.038736054
1,3,WALKING_DOWNSTAIRS,train,0.087026124,-0.0062663211,-0.032178281,-0.23960539,0.087026124,0.10124306
1,3,WALKING_DOWNSTAIRS,train,0.14916045,-0.055428114,-0.11522512,-0.2247609,0.14916045,0.087610573
1,3,WALKING_DOWNSTAIRS,train,0.027670965,-0.11137497,-0.23869182,-0.34805159,0.027670965,0.061072132
1,3,WALKING_DOWNSTAIRS,train,0.1316248,-0.058875725,-0.055131188,-0.15120953,0.1316248,0.15333941
1,3,WALKING_DOWNSTAIRS,train,0.084649741,-0.056617213,-0.068655455,-0.1760259,0.084649741,0.11782857
1,3,WALKING_DOWNSTAIRS,train,-0.00022112748,-0.11886756,-0.066243818,-0.34079808,-0.00022112748,0.022815823
1,3,WALKING_DOWNSTAIRS,train,0.022777741,-0.11429084,-0.12321319,-0.37094588,0.022777741,0.10079926
1,3,WALKING_DOWNSTAIRS,train,0.056131879,-0.012516665,-0.0076675523,-0.1693079,0.056131879,0.038530231
1,3,WALKING_DOWNSTAIRS,train,0.0070016041,-0.037004931,-0.0020273867,-0.21226223,0.0070016041,0.1783978
1,3,WALKING_DOWNSTAIRS,train,-0.024070652,-0.11192895,-0.081953114,-0.32386008,-0.024070652,0.081315234
1,3,WALKING_DOWNSTAIRS,train,0.0070920245,-0.10403972,-0.13356154,-0.28780687,0.0070920245,0.029992653
3,5,STANDING,train,-0.67509243,-0.85990797,-0.68272401,-0.82290648,-0.67509243,-0.71831807
3,5,STANDING,train,-0.91845658,-0.96197943,-0.88085067,-0.96447989,-0.91845658,-0.88060527
3,5,STANDING,train,-0.98481505,-0.98800054,-0.9469854,-0.98717502,-0.98481505,-0.98263806
3,5,STANDING,train,-0.96179023,-0.97706587,-0.93417077,-0.98382081,-0.96179023,-0.96350328
3,5,STANDING,train,-0.92197573,-0.94737634,-0.89696209,-0.9610819,-0.92197573,-0.91793644
3,5,STANDING,train,-0.89233296,-0.91985452,-0.84593669,-0.92169339,-0.89233296,-0.88499371
3,5,STANDING,train,-0.86953797,-0.91380645,-0.81367641,-0.91162709,-0.86953797,-0.88078947
3,5,STANDING,train,-0.88268281,-0.92344901,-0.82626324,-0.91659511,-0.88268281,-0.88921959
3,5,STANDING,train,-0.87805254,-0.90114467,-0.82574601,-0.89563842,-0.87805254,-0.83844703
3,5,STANDING,train,-0.85224477,-0.86830015,-0.80373618,-0.88637529,-0.85224477,-0.82980797
3,5,STANDING,train,-0.86723753,-0.8812592,-0.80270909,-0.89575605,-0.86723753,-0.84618514
3,5,STANDING,train,-0.86022619,-0.93138768,-0.82488395,-0.93161891,-0.86022619,-0.88540059
3,5,STANDING,train,-0.87257523,-0.9605494,-0.86580515,-0.96628329,-0.87257523,-0.90295427
3,5,STANDING,train,-0.90955521,-0.94917602,-0.85637983,-0.94907929,-0.90955521,-0.93757152
3,5,STANDING,train,-0.90459827,-0.92296125,-0.82734857,-0.91833548,-0.90459827,-0.90093065
3,5,STANDING,train,-0.91059124,-0.91860316,-0.8547167,-0.92452371,-0.91059124,-0.90326341
3,5,STANDING,train,-0.74028396,-0.97100461,-0.7572327,-0.97912908,-0.74028396,-0.79401653
3,5,STANDING,train,-0.92490911,-0.9858962,-0.8677985,-0.98783684,-0.92490911,-0.86702005
3,5,STANDING,train,-0.97476223,-0.98678715,-0.94268456,-0.99168538,-0.97476223,-0.98515211
3,5,STANDING,train,-0.98521908,-0.98872977,-0.97270306,-0.99318381,-0.98521908,-0.98520772
3,5,STANDING,train,-0.98505683,-0.98692196,-0.93727822,-0.98890668,-0.98505683,-0.98085093
3,5,STANDING,train,-0.97293803,-0.97792873,-0.91439133,-0.98171259,-0.97293803,-0.96682223
3,5,STANDING,train,-0.969546,-0.97496084,-0.94402062,-0.9788855,-0.969546,-0.96772043
3,5,STANDING,train,-0.97741716,-0.98360291,-0.97146144,-0.98662127,-0.97741716,-0.97603656
3,5,STANDING,train,-0.98654805,-0.99080338,-0.98416524,-0.99290624,-0.98654805,-0.98455476
3,5,STANDING,train,-0.99443952,-0.99244498,-0.98434863,-0.99474353,-0.99443952,-0.99343142
3,5,STANDING,train,-0.99671753,-0.99426713,-0.9884608,-0.99679647,-0.99671753,-0.99761566
3,5,STANDING,train,-0.99852586,-0.9961083,-0.99462447,-0.99770485,-0.99852586,-0.99843516
3,5,STANDING,train,-0.99740855,-0.99481073,-0.99576019,-0.9986062,-0.99740855,-0.99455669
3,5,STANDING,train,-0.99614398,-0.99545781,-0.99464164,-0.99801692,-0.99614398,-0.99697909
3,5,STANDING,train,-0.97278681,-0.98675156,-0.96248643,-0.9881695,-0.97278681,-0.95378726
3,4,SITTING,train,-0.64484496,-0.95738933,-0.85584341,-0.98196753,-0.64484496,-0.45189864
3,4,SITTING,train,-0.87607263,-0.96979138,-0.90554792,-0.98356667,-0.87607263,-0.89653236
3,4,SITTING,train,-0.96395587,-0.97237406,-0.94894283,-0.98532346,-0.96395587,-0.96783858
3,4,SITTING,train,-0.98177429,-0.98422853,-0.9798331,-0.9918453,-0.98177429,-0.97946713
3,4,SITTING,train,-0.98226194,-0.99221895,-0.98606157,-0.9946748,-0.98226194,-0.97696417
3,4,SITTING,train,-0.95665755,-0.9914411,-0.96373826,-0.99093453,-0.95665755,-0.95744658
3,4,SITTING,train,-0.68871218,-0.97136146,-0.83723238,-0.97074076,-0.68871218,-0.64177335
3,4,SITTING,train,-0.36295861,-0.92758985,-0.76664531,-0.94007559,-0.36295861,-0.79037647
3,4,SITTING,train,-0.58351373,-0.93313071,-0.83244058,-0.95405729,-0.58351373,-0.58863824
3,4,SITTING,train,-0.92188231,-0.95116453,-0.88025437,-0.97861434,-0.92188231,-0.89343937
3,4,SITTING,train,-0.96773305,-0.94497524,-0.92930548,-0.97803823,-0.96773305,-0.9638613
3,4,SITTING,train,-0.97110859,-0.96161424,-0.96976891,-0.98358738,-0.97110859,-0.97319395
3,4,SITTING,train,-0.71926713,-0.93804723,-0.78655571,-0.96342648,-0.71926713,-0.7727973
3,4,SITTING,train,-0.90253737,-0.97906311,-0.84297543,-0.98622524,-0.90253737,-0.93569546
3,4,SITTING,train,-0.96197605,-0.98608018,-0.92541094,-0.98998344,-0.96197605,-0.96777232
3,4,SITTING,train,-0.98446686,-0.98976894,-0.96643875,-0.99180537,-0.98446686,-0.98732856
3,4,SITTING,train,-0.98395478,-0.98973722,-0.98078026,-0.99375218,-0.98395478,-0.98653659
3,4,SITTING,train,-0.98856705,-0.99363971,-0.98531656,-0.99551075,-0.98856705,-0.99036193
3,4,SITTING,train,-0.99555282,-0.99506286,-0.98808341,-0.99667827,-0.99555282,-0.99720239
3,4,SITTING,train,-0.98184983,-0.98936319,-0.9840379,-0.99367944,-0.98184983,-0.97350554
3,4,SITTING,train,-0.96768291,-0.98532296,-0.97668273,-0.98872627,-0.96768291,-0.97138172
3,4,SITTING,train,-0.97733241,-0.98566897,-0.98302074,-0.99149657,-0.97733241,-0.972897
3,4,SITTING,train,-0.99107577,-0.98954632,-0.99227187,-0.99581603,-0.99107577,-0.98956491
3,4,SITTING,train,-0.99466188,-0.98923528,-0.99724107,-0.9959089,-0.99466188,-0.99133254
3,4,SITTING,train,-0.99545197,-0.98876904,-0.99533614,-0.99569222,-0.99545197,-0.99397082
3,4,SITTING,train,-0.99242984,-0.9911255,-0.99356864,-0.99646236,-0.99242984,-0.99119726
3,6,LAYING,train,-0.86759892,-0.91449513,-0.68685127,-0.95064642,-0.86759892,-0.7769478
3,6,LAYING,train,-0.94738256,-0.96879373,-0.82621982,-0.98133677,-0.94738256,-0.94213007
3,6,LAYING,train,-0.97860085,-0.98000725,-0.92526709,-0.98820907,-0.97860085,-0.96259056
3,6,LAYING,train,-0.99270453,-0.98859989,-0.9748725,-0.99452557,-0.99270453,-0.98172518
3,6,LAYING,train,-0.98978497,-0.98656354,-0.98206256,-0.99323632,-0.98978497,-0.98686405
3,6,LAYING,train,-0.98195785,-0.9826141,-0.97234915,-0.98814604,-0.98195785,-0.97869059
3,6,LAYING,train,-0.98132642,-0.98298623,-0.97340905,-0.98706956,-0.98132642,-0.98278692
3,6,LAYING,train,-0.97541858,-0.9770607,-0.97006512,-0.98238365,-0.97541858,-0.97221197
3,6,LAYING,train,-0.96814072,-0.97346366,-0.95991823,-0.97792569,-0.96814072,-0.96348472
3,6,LAYING,train,-0.97278181,-0.97361211,-0.96572958,-0.9776415,-0.97278181,-0.95084335
3,6,LAYING,train,-0.97010573,-0.97421704,-0.97576265,-0.98244185,-0.97010573,-0.95590687
3,6,LAYING,train,-0.97416302,-0.97999052,-0.98562653,-0.99119595,-0.97416302,-0.97001911
3,6,LAYING,train,-0.97610966,-0.97036337,-0.97689565,-0.98443965,-0.97610966,-0.97505106
3,6,LAYING,train,-0.95244714,-0.94858662,-0.94909834,-0.96810724,-0.95244714,-0.94183162
3,6,LAYING,train,-0.93754602,-0.96182006,-0.80014335,-0.96595672,-0.93754602,-0.91565644
3,6,LAYING,train,-0.97633286,-0.98085261,-0.90088532,-0.98733837,-0.97633286,-0.97390754
3,6,LAYING,train,-0.99333212,-0.98908267,-0.96775079,-0.99517768,-0.99333212,-0.98902367
3,6,LAYING,train,-0.99552122,-0.9916459,-0.98960938,-0.99759794,-0.99552122,-0.99561603
3,6,LAYING,train,-0.99457256,-0.99193443,-0.99018397,-0.99750501,-0.99457256,-0.99482454
3,6,LAYING,train,-0.99644178,-0.99351683,-0.9920116,-0.99804222,-0.99644178,-0.994958
3,6,LAYING,train,-0.99720509,-0.99472799,-0.99594555,-0.99865639,-0.99720509,-0.99668597
3,6,LAYING,train,-0.99719856,-0.99532806,-0.99765069,-0.9984715,-0.99719856,-0.99735393
3,6,LAYING,train,-0.99777634,-0.99434586,-0.99835689,-0.99844373,-0.99777634,-0.99767138
3,6,LAYING,train,-0.99055478,-0.992222,-0.99180883,-0.99733511,-0.99055478,-0.99021367
3,6,LAYING,train,-0.98678199,-0.99149488,-0.9878714,-0.99606918,-0.98678199,-0.99042279
3,6,LAYING,train,-0.98909045,-0.98924687,-0.99177941,-0.99480269,-0.98909045,-0.98838833
3,6,LAYING,train,-0.99144311,-0.98839792,-0.99266822,-0.9948984,-0.99144311,-0.98871552
3,6,LAYING,train,-0.99752998,-0.99278448,-0.99432042,-0.99736381,-0.99752998,-0.99319083
3,6,LAYING,train,-0.99869908,-0.9937257,-0.99573058,-0.99738367,-0.99869908,-0.99527556
3,6,LAYING,train,-0.99673504,-0.99128841,-0.99572163,-0.99705685,-0.99673504,-0.99435517
3,1,WALKING,train,-0.41867964,-0.5739169,-0.54006944,-0.72051983,-0.41867964,-0.49886806
3,1,WALKING,train,-0.39466657,-0.50661986,-0.57641393,-0.69907118,-0.39466657,-0.44503253
3,1,WALKING,train,-0.32491978,-0.40914475,-0.56435547,-0.67432531,-0.32491978,-0.38632055
3,1,WALKING,train,-0.29173914,-0.33718342,-0.52171949,-0.62532729,-0.29173914,-0.35670325
3,1,WALKING,train,-0.31007904,-0.33574913,-0.48303834,-0.60139861,-0.31007904,-0.40590159
3,1,WALKING,train,-0.28711564,-0.31385697,-0.47124332,-0.60480948,-0.28711564,-0.4378808
3,1,WALKING,train,-0.24926118,-0.25818998,-0.47704831,-0.58774171,-0.24926118,-0.36206132
3,1,WALKING,train,-0.27207618,-0.31637726,-0.50523901,-0.60169832,-0.27207618,-0.3439016
3,1,WALKING,train,-0.29708957,-0.36241329,-0.48761,-0.60374978,-0.29708957,-0.40672404
3,1,WALKING,train,-0.24411839,-0.25553797,-0.45797772,-0.55322753,-0.24411839,-0.2036022
3,1,WALKING,train,-0.23192537,-0.20159212,-0.46937622,-0.55559141,-0.23192537,-0.15911212
3,1,WALKING,train,-0.29071646,-0.31595048,-0.48391498,-0.60356586,-0.29071646,-0.3326305
3,1,WALKING,train,-0.31236448,-0.3731255,-0.51729302,-0.63320797,-0.31236448,-0.40696876
3,1,WALKING,train,-0.28042487,-0.31017264,-0.51796674,-0.59641223,-0.28042487,-0.34026553
3,1,WALKING,train,-0.25597065,-0.24997547,-0.48954181,-0.55964247,-0.25597065,-0.30418332
3,1,WALKING,train,-0.30213445,-0.30338161,-0.48922888,-0.59389345,-0.30213445,-0.33362179
3,1,WALKING,train,-0.48512255,-0.59337353,-0.53573039,-0.74133573,-0.48512255,-0.45941482
3,1,WALKING,train,-0.45146473,-0.49897221,-0.54049567,-0.69392361,-0.45146473,-0.42194999
3,1,WALKING,train,-0.33084347,-0.3905076,-0.54678924,-0.62947283,-0.33084347,-0.38962442
3,1,WALKING,train,-0.21631897,-0.28683915,-0.4773415,-0.60845407,-0.21631897,-0.33218879
3,1,WALKING,train,-0.14273292,-0.16205019,-0.42049739,-0.55443025,-0.14273292,-0.16419161
3,1,WALKING,train,-0.18473327,-0.16925214,-0.41072671,-0.54504845,-0.18473327,-0.13157665
3,1,WALKING,train,-0.2064554,-0.24598777,-0.45700285,-0.58745887,-0.2064554,-0.2226968
3,1,WALKING,train,-0.23622121,-0.30578442,-0.51254165,-0.62670428,-0.23622121,-0.28888491
3,1,WALKING,train,-0.22195679,-0.28748172,-0.50422379,-0.6120282,-0.22195679,-0.27644511
3,1,WALKING,train,-0.15490819,-0.1630543,-0.42896984,-0.52209351,-0.15490819,-0.11165216
3,1,WALKING,train,-0.20031868,-0.19596295,-0.44139192,-0.51664474,-0.20031868,-0.16532293
3,1,WALKING,train,-0.24218741,-0.28244337,-0.46163337,-0.59596857,-0.24218741,-0.3272555
3,1,WALKING,train,-0.25173931,-0.28982947,-0.45579631,-0.62101165,-0.25173931,-0.35081322
3,1,WALKING,train,-0.25877983,-0.27036427,-0.44071054,-0.59366424,-0.25877983,-0.3287271
3,1,WALKING,train,-0.30666124,-0.26482092,-0.455809,-0.60695225,-0.30666124,-0.32517328
3,3,WALKING_DOWNSTAIRS,train,-0.13333195,-0.31737316,-0.41053083,-0.60295046,-0.13333195,-0.066427052
3,3,WALKING_DOWNSTAIRS,train,-0.11640862,-0.25350505,-0.33827862,-0.57629291,-0.11640862,-0.035204101
3,3,WALKING_DOWNSTAIRS,train,-0.25010731,-0.32130945,-0.14393211,-0.57652598,-0.25010731,-0.11177062
3,3,WALKING_DOWNSTAIRS,train,-0.21245271,-0.33858123,-0.2102911,-0.62693309,-0.21245271,-0.15500929
3,3,WALKING_DOWNSTAIRS,train,-0.13800224,-0.31194765,-0.27346366,-0.6316511,-0.13800224,-0.032705425
3,3,WALKING_DOWNSTAIRS,train,-0.13752809,-0.33157963,-0.21258097,-0.59883634,-0.13752809,-0.12275537
3,3,WALKING_DOWNSTAIRS,train,-0.070485778,-0.28694156,-0.30872822,-0.59465069,-0.070485778,-0.12732882
3,3,WALKING_DOWNSTAIRS,train,-0.12510965,-0.32816345,-0.33649461,-0.6148964,-0.12510965,-0.18749035
3,3,WALKING_DOWNSTAIRS,train,0.032402273,-0.21844179,-0.14778615,-0.50159712,0.032402273,-0.16112249
3,3,WALKING_DOWNSTAIRS,train,0.053852215,-0.095345308,-0.2183793,-0.3927494,0.053852215,-0.025511815
3,3,WALKING_DOWNSTAIRS,train,-0.0822611,-0.1640431,-0.080337639,-0.47543147,-0.0822611,0.1174584
3,3,WALKING_DOWNSTAIRS,train,-0.14477631,-0.30293572,-0.10324916,-0.56803068,-0.14477631,-0.042785384
3,3,WALKING_DOWNSTAIRS,train,-0.05745101,-0.27554111,-0.19880865,-0.56485121,-0.05745101,0.024516118
3,3,WALKING_DOWNSTAIRS,train,-0.022769449,-0.18026738,-0.064248981,-0.53288899,-0.022769449,-0.028400137
3,3,WALKING_DOWNSTAIRS,train,0.061484221,-0.10687272,-0.22182805,-0.53373007,0.061484221,0.059098185
3,3,WALKING_DOWNSTAIRS,train,0.24282086,-0.010729338,-0.28263893,-0.47256232,0.24282086,0.20340285
